instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
41869570,163553,TORNTPHARM26FEB3360PE,"TORNTPHARM",0,2026-02-24,3360,0.05,250,PE,NFO-OPT,NFO
41909250,163708,TORNTPHARM26MAR3360CE,"TORNTPHARM",0,2026-03-30,3360,0.05,250,CE,NFO-OPT,NFO
41909506,163709,TORNTPHARM26MAR3360PE,"TORNTPHARM",0,2026-03-30,3360,0.05,250,PE,NFO-OPT,NFO
41910274,163712,TORNTPHARM26MAR3440CE,"TORNTPHARM",0,2026-03-30,3440,0.05,250,CE,NFO-OPT,NFO
41910530,163713,TORNTPHARM26MAR3440PE,"TORNTPHARM",0,2026-03-30,3440,0.05,250,PE,NFO-OPT,NFO
41911298,163716,TORNTPHARM26MAR3520CE,"TORNTPHARM",0,2026-03-30,3520,0.05,250,CE,NFO-OPT,NFO
41911554,163717,TORNTPHARM26MAR3520PE,"TORNTPHARM",0,2026-03-30,3520,0.05,250,PE,NFO-OPT,NFO
41912322,163720,TORNTPHARM26MAR3600CE,"TORNTPHARM",0,2026-03-30,3600,0.05,250,CE,NFO-OPT,NFO
41912578,163721,TORNTPHARM26MAR3600PE,"TORNTPHARM",0,2026-03-30,3600,0.05,250,PE,NFO-OPT,NFO
41912834,163722,TORNTPHARM26MAR3640CE,"TORNTPHARM",0,2026-03-30,3640,0.05,250,CE,NFO-OPT,NFO
41913090,163723,TORNTPHARM26MAR3640PE,"TORNTPHARM",0,2026-03-30,3640,0.05,250,PE,NFO-OPT,NFO
41913346,163724,TORNTPHARM26MAR3680CE,"TORNTPHARM",0,2026-03-30,3680,0.05,250,CE,NFO-OPT,NFO
41913602,163725,TORNTPHARM26MAR3680PE,"TORNTPHARM",0,2026-03-30,3680,0.05,250,PE,NFO-OPT,NFO
41913858,163726,TORNTPHARM26MAR3720CE,"TORNTPHARM",0,2026-03-30,3720,0.05,250,CE,NFO-OPT,NFO
41914114,163727,TORNTPHARM26MAR3720PE,"TORNTPHARM",0,2026-03-30,3720,0.05,250,PE,NFO-OPT,NFO
41914370,163728,TORNTPHARM26MAR3760CE,"TORNTPHARM",0,2026-03-30,3760,0.05,250,CE,NFO-OPT,NFO
41914626,163729,TORNTPHARM26MAR3760PE,"TORNTPHARM",0,2026-03-30,3760,0.05,250,PE,NFO-OPT,NFO
41914882,163730,TORNTPHARM26MAR3800CE,"TORNTPHARM",0,2026-03-30,3800,0.05,250,CE,NFO-OPT,NFO
41915138,163731,TORNTPHARM26MAR3800PE,"TORNTPHARM",0,2026-03-30,3800,0.05,250,PE,NFO-OPT,NFO
41915394,163732,TORNTPHARM26MAR3840CE,"TORNTPHARM",0,2026-03-30,3840,0.05,250,CE,NFO-OPT,NFO
41915650,163733,TORNTPHARM26MAR3840PE,"TORNTPHARM",0,2026-03-30,3840,0.05,250,PE,NFO-OPT,NFO
41915906,163734,TORNTPHARM26MAR3880CE,"TORNTPHARM",0,2026-03-30,3880,0.05,250,CE,NFO-OPT,NFO
41916162,163735,TORNTPHARM26MAR3880PE,"TORNTPHARM",0,2026-03-30,3880,0.05,250,PE,NFO-OPT,NFO
41916418,163736,TORNTPHARM26MAR3920CE,"TORNTPHARM",0,2026-03-30,3920,0.05,250,CE,NFO-OPT,NFO
41916674,163737,TORNTPHARM26MAR3920PE,"TORNTPHARM",0,2026-03-30,3920,0.05,250,PE,NFO-OPT,NFO
41916930,163738,TORNTPHARM26MAR3960CE,"TORNTPHARM",0,2026-03-30,3960,0.05,250,CE,NFO-OPT,NFO
41917186,163739,TORNTPHARM26MAR3960PE,"TORNTPHARM",0,2026-03-30,3960,0.05,250,PE,NFO-OPT,NFO
41917442,163740,TORNTPHARM26MAR4000CE,"TORNTPHARM",0,2026-03-30,4000,0.05,250,CE,NFO-OPT,NFO
41917698,163741,TORNTPHARM26MAR4000PE,"TORNTPHARM",0,2026-03-30,4000,0.05,250,PE,NFO-OPT,NFO
41917954,163742,TORNTPHARM26MAR4040CE,"TORNTPHARM",0,2026-03-30,4040,0.05,250,CE,NFO-OPT,NFO
41918210,163743,TORNTPHARM26MAR4040PE,"TORNTPHARM",0,2026-03-30,4040,0.05,250,PE,NFO-OPT,NFO
41918466,163744,TORNTPHARM26MAR4080CE,"TORNTPHARM",0,2026-03-30,4080,0.05,250,CE,NFO-OPT,NFO
41918722,163745,TORNTPHARM26MAR4080PE,"TORNTPHARM",0,2026-03-30,4080,0.05,250,PE,NFO-OPT,NFO
41918978,163746,TORNTPHARM26MAR4120CE,"TORNTPHARM",0,2026-03-30,4120,0.05,250,CE,NFO-OPT,NFO
41919234,163747,TORNTPHARM26MAR4120PE,"TORNTPHARM",0,2026-03-30,4120,0.05,250,PE,NFO-OPT,NFO
41919490,163748,TORNTPHARM26MAR4160CE,"TORNTPHARM",0,2026-03-30,4160,0.05,250,CE,NFO-OPT,NFO
41919746,163749,TORNTPHARM26MAR4160PE,"TORNTPHARM",0,2026-03-30,4160,0.05,250,PE,NFO-OPT,NFO
41920002,163750,TORNTPHARM26MAR4200CE,"TORNTPHARM",0,2026-03-30,4200,0.05,250,CE,NFO-OPT,NFO
41920258,163751,TORNTPHARM26MAR4200PE,"TORNTPHARM",0,2026-03-30,4200,0.05,250,PE,NFO-OPT,NFO
41920514,163752,TORNTPHARM26MAR4240CE,"TORNTPHARM",0,2026-03-30,4240,0.05,250,CE,NFO-OPT,NFO
41920770,163753,TORNTPHARM26MAR4240PE,"TORNTPHARM",0,2026-03-30,4240,0.05,250,PE,NFO-OPT,NFO
41921026,163754,TORNTPHARM26MAR4280CE,"TORNTPHARM",0,2026-03-30,4280,0.05,250,CE,NFO-OPT,NFO
41921282,163755,TORNTPHARM26MAR4280PE,"TORNTPHARM",0,2026-03-30,4280,0.05,250,PE,NFO-OPT,NFO
41921538,163756,TORNTPHARM26MAR4320CE,"TORNTPHARM",0,2026-03-30,4320,0.05,250,CE,NFO-OPT,NFO
41921794,163757,TORNTPHARM26MAR4320PE,"TORNTPHARM",0,2026-03-30,4320,0.05,250,PE,NFO-OPT,NFO
41922562,163760,TORNTPHARM26MAR4400CE,"TORNTPHARM",0,2026-03-30,4400,0.05,250,CE,NFO-OPT,NFO
41922818,163761,TORNTPHARM26MAR4400PE,"TORNTPHARM",0,2026-03-30,4400,0.05,250,PE,NFO-OPT,NFO
41923586,163764,TORNTPHARM26MAR4480CE,"TORNTPHARM",0,2026-03-30,4480,0.05,250,CE,NFO-OPT,NFO
41923842,163765,TORNTPHARM26MAR4480PE,"TORNTPHARM",0,2026-03-30,4480,0.05,250,PE,NFO-OPT,NFO
41924610,163768,TORNTPHARM26MAR4560CE,"TORNTPHARM",0,2026-03-30,4560,0.05,250,CE,NFO-OPT,NFO
41924866,163769,TORNTPHARM26MAR4560PE,"TORNTPHARM",0,2026-03-30,4560,0.05,250,PE,NFO-OPT,NFO
41942018,163836,TORNTPOWER26JAN1270CE,"TORNTPOWER",0,2026-01-27,1270,0.05,425,CE,NFO-OPT,NFO
41942274,163837,TORNTPOWER26JAN1270PE,"TORNTPOWER",0,2026-01-27,1270,0.05,425,PE,NFO-OPT,NFO
39066626,152604,TORNTPOWER26JAN1280CE,"TORNTPOWER",0,2026-01-27,1280,0.05,425,CE,NFO-OPT,NFO
39066882,152605,TORNTPOWER26JAN1280PE,"TORNTPOWER",0,2026-01-27,1280,0.05,425,PE,NFO-OPT,NFO
37228290,145423,TORNTPOWER26JAN1260CE,"TORNTPOWER",0,2026-01-27,1260,0.05,425,CE,NFO-OPT,NFO
37228546,145424,TORNTPOWER26JAN1260PE,"TORNTPOWER",0,2026-01-27,1260,0.05,425,PE,NFO-OPT,NFO
41942530,163838,TORNTPOWER26JAN1290CE,"TORNTPOWER",0,2026-01-27,1290,0.05,425,CE,NFO-OPT,NFO
41942786,163839,TORNTPOWER26JAN1290PE,"TORNTPOWER",0,2026-01-27,1290,0.05,425,PE,NFO-OPT,NFO
41941506,163834,TORNTPOWER26JAN1250CE,"TORNTPOWER",0,2026-01-27,1250,0.05,425,CE,NFO-OPT,NFO
41941762,163835,TORNTPOWER26JAN1250PE,"TORNTPOWER",0,2026-01-27,1250,0.05,425,PE,NFO-OPT,NFO
37228802,145425,TORNTPOWER26JAN1300CE,"TORNTPOWER",0,2026-01-27,1300,0.05,425,CE,NFO-OPT,NFO
37279234,145622,TORNTPOWER26JAN1300PE,"TORNTPOWER",0,2026-01-27,1300,0.05,425,PE,NFO-OPT,NFO
39066114,152602,TORNTPOWER26JAN1240CE,"TORNTPOWER",0,2026-01-27,1240,0.05,425,CE,NFO-OPT,NFO
39066370,152603,TORNTPOWER26JAN1240PE,"TORNTPOWER",0,2026-01-27,1240,0.05,425,PE,NFO-OPT,NFO
41943042,163840,TORNTPOWER26JAN1310CE,"TORNTPOWER",0,2026-01-27,1310,0.05,425,CE,NFO-OPT,NFO
41943298,163841,TORNTPOWER26JAN1310PE,"TORNTPOWER",0,2026-01-27,1310,0.05,425,PE,NFO-OPT,NFO
41940994,163832,TORNTPOWER26JAN1230CE,"TORNTPOWER",0,2026-01-27,1230,0.05,425,CE,NFO-OPT,NFO
41941250,163833,TORNTPOWER26JAN1230PE,"TORNTPOWER",0,2026-01-27,1230,0.05,425,PE,NFO-OPT,NFO
39067138,152606,TORNTPOWER26JAN1320CE,"TORNTPOWER",0,2026-01-27,1320,0.05,425,CE,NFO-OPT,NFO
39067394,152607,TORNTPOWER26JAN1320PE,"TORNTPOWER",0,2026-01-27,1320,0.05,425,PE,NFO-OPT,NFO
37227778,145421,TORNTPOWER26JAN1220CE,"TORNTPOWER",0,2026-01-27,1220,0.05,425,CE,NFO-OPT,NFO
37228034,145422,TORNTPOWER26JAN1220PE,"TORNTPOWER",0,2026-01-27,1220,0.05,425,PE,NFO-OPT,NFO
41943554,163842,TORNTPOWER26JAN1330CE,"TORNTPOWER",0,2026-01-27,1330,0.05,425,CE,NFO-OPT,NFO
41943810,163843,TORNTPOWER26JAN1330PE,"TORNTPOWER",0,2026-01-27,1330,0.05,425,PE,NFO-OPT,NFO
41940482,163830,TORNTPOWER26JAN1210CE,"TORNTPOWER",0,2026-01-27,1210,0.05,425,CE,NFO-OPT,NFO
41940738,163831,TORNTPOWER26JAN1210PE,"TORNTPOWER",0,2026-01-27,1210,0.05,425,PE,NFO-OPT,NFO
37279490,145623,TORNTPOWER26JAN1340CE,"TORNTPOWER",0,2026-01-27,1340,0.05,425,CE,NFO-OPT,NFO
37302274,145712,TORNTPOWER26JAN1340PE,"TORNTPOWER",0,2026-01-27,1340,0.05,425,PE,NFO-OPT,NFO
39065602,152600,TORNTPOWER26JAN1200CE,"TORNTPOWER",0,2026-01-27,1200,0.05,425,CE,NFO-OPT,NFO
39065858,152601,TORNTPOWER26JAN1200PE,"TORNTPOWER",0,2026-01-27,1200,0.05,425,PE,NFO-OPT,NFO
41944322,163845,TORNTPOWER26JAN1350PE,"TORNTPOWER",0,2026-01-27,1350,0.05,425,PE,NFO-OPT,NFO
39070722,152620,TORNTPOWER26JAN1600CE,"TORNTPOWER",0,2026-01-27,1600,0.05,425,CE,NFO-OPT,NFO
39070978,152621,TORNTPOWER26JAN1600PE,"TORNTPOWER",0,2026-01-27,1600,0.05,425,PE,NFO-OPT,NFO
41950210,163868,TORNTPOWER26JAN1590CE,"TORNTPOWER",0,2026-01-27,1590,0.05,425,CE,NFO-OPT,NFO
41950466,163869,TORNTPOWER26JAN1590PE,"TORNTPOWER",0,2026-01-27,1590,0.05,425,PE,NFO-OPT,NFO
37305602,145725,TORNTPOWER26JAN1580CE,"TORNTPOWER",0,2026-01-27,1580,0.05,425,CE,NFO-OPT,NFO
37305858,145726,TORNTPOWER26JAN1580PE,"TORNTPOWER",0,2026-01-27,1580,0.05,425,PE,NFO-OPT,NFO
41949698,163866,TORNTPOWER26JAN1570CE,"TORNTPOWER",0,2026-01-27,1570,0.05,425,CE,NFO-OPT,NFO
41949954,163867,TORNTPOWER26JAN1570PE,"TORNTPOWER",0,2026-01-27,1570,0.05,425,PE,NFO-OPT,NFO
39070210,152618,TORNTPOWER26JAN1560CE,"TORNTPOWER",0,2026-01-27,1560,0.05,425,CE,NFO-OPT,NFO
39070466,152619,TORNTPOWER26JAN1560PE,"TORNTPOWER",0,2026-01-27,1560,0.05,425,PE,NFO-OPT,NFO
41949186,163864,TORNTPOWER26JAN1550CE,"TORNTPOWER",0,2026-01-27,1550,0.05,425,CE,NFO-OPT,NFO
41949442,163865,TORNTPOWER26JAN1550PE,"TORNTPOWER",0,2026-01-27,1550,0.05,425,PE,NFO-OPT,NFO
37305090,145723,TORNTPOWER26JAN1540CE,"TORNTPOWER",0,2026-01-27,1540,0.05,425,CE,NFO-OPT,NFO
37305346,145724,TORNTPOWER26JAN1540PE,"TORNTPOWER",0,2026-01-27,1540,0.05,425,PE,NFO-OPT,NFO
41948674,163862,TORNTPOWER26JAN1530CE,"TORNTPOWER",0,2026-01-27,1530,0.05,425,CE,NFO-OPT,NFO
41948930,163863,TORNTPOWER26JAN1530PE,"TORNTPOWER",0,2026-01-27,1530,0.05,425,PE,NFO-OPT,NFO
39069698,152616,TORNTPOWER26JAN1520CE,"TORNTPOWER",0,2026-01-27,1520,0.05,425,CE,NFO-OPT,NFO
39069954,152617,TORNTPOWER26JAN1520PE,"TORNTPOWER",0,2026-01-27,1520,0.05,425,PE,NFO-OPT,NFO
41948162,163860,TORNTPOWER26JAN1510CE,"TORNTPOWER",0,2026-01-27,1510,0.05,425,CE,NFO-OPT,NFO
41948418,163861,TORNTPOWER26JAN1510PE,"TORNTPOWER",0,2026-01-27,1510,0.05,425,PE,NFO-OPT,NFO
37304578,145721,TORNTPOWER26JAN1500CE,"TORNTPOWER",0,2026-01-27,1500,0.05,425,CE,NFO-OPT,NFO
37304834,145722,TORNTPOWER26JAN1500PE,"TORNTPOWER",0,2026-01-27,1500,0.05,425,PE,NFO-OPT,NFO
41947650,163858,TORNTPOWER26JAN1490CE,"TORNTPOWER",0,2026-01-27,1490,0.05,425,CE,NFO-OPT,NFO
41947906,163859,TORNTPOWER26JAN1490PE,"TORNTPOWER",0,2026-01-27,1490,0.05,425,PE,NFO-OPT,NFO
39069186,152614,TORNTPOWER26JAN1480CE,"TORNTPOWER",0,2026-01-27,1480,0.05,425,CE,NFO-OPT,NFO
39069442,152615,TORNTPOWER26JAN1480PE,"TORNTPOWER",0,2026-01-27,1480,0.05,425,PE,NFO-OPT,NFO
41947138,163856,TORNTPOWER26JAN1470CE,"TORNTPOWER",0,2026-01-27,1470,0.05,425,CE,NFO-OPT,NFO
41947394,163857,TORNTPOWER26JAN1470PE,"TORNTPOWER",0,2026-01-27,1470,0.05,425,PE,NFO-OPT,NFO
37304066,145719,TORNTPOWER26JAN1460CE,"TORNTPOWER",0,2026-01-27,1460,0.05,425,CE,NFO-OPT,NFO
37304322,145720,TORNTPOWER26JAN1460PE,"TORNTPOWER",0,2026-01-27,1460,0.05,425,PE,NFO-OPT,NFO
41946626,163854,TORNTPOWER26JAN1450CE,"TORNTPOWER",0,2026-01-27,1450,0.05,425,CE,NFO-OPT,NFO
41946882,163855,TORNTPOWER26JAN1450PE,"TORNTPOWER",0,2026-01-27,1450,0.05,425,PE,NFO-OPT,NFO
39068674,152612,TORNTPOWER26JAN1440CE,"TORNTPOWER",0,2026-01-27,1440,0.05,425,CE,NFO-OPT,NFO
39068930,152613,TORNTPOWER26JAN1440PE,"TORNTPOWER",0,2026-01-27,1440,0.05,425,PE,NFO-OPT,NFO
41946114,163852,TORNTPOWER26JAN1430CE,"TORNTPOWER",0,2026-01-27,1430,0.05,425,CE,NFO-OPT,NFO
41946370,163853,TORNTPOWER26JAN1430PE,"TORNTPOWER",0,2026-01-27,1430,0.05,425,PE,NFO-OPT,NFO
37303042,145715,TORNTPOWER26JAN1420CE,"TORNTPOWER",0,2026-01-27,1420,0.05,425,CE,NFO-OPT,NFO
37303810,145718,TORNTPOWER26JAN1420PE,"TORNTPOWER",0,2026-01-27,1420,0.05,425,PE,NFO-OPT,NFO
41945602,163850,TORNTPOWER26JAN1410CE,"TORNTPOWER",0,2026-01-27,1410,0.05,425,CE,NFO-OPT,NFO
41945858,163851,TORNTPOWER26JAN1410PE,"TORNTPOWER",0,2026-01-27,1410,0.05,425,PE,NFO-OPT,NFO
39068162,152610,TORNTPOWER26JAN1400CE,"TORNTPOWER",0,2026-01-27,1400,0.05,425,CE,NFO-OPT,NFO
39068418,152611,TORNTPOWER26JAN1400PE,"TORNTPOWER",0,2026-01-27,1400,0.05,425,PE,NFO-OPT,NFO
41945090,163848,TORNTPOWER26JAN1390CE,"TORNTPOWER",0,2026-01-27,1390,0.05,425,CE,NFO-OPT,NFO
41945346,163849,TORNTPOWER26JAN1390PE,"TORNTPOWER",0,2026-01-27,1390,0.05,425,PE,NFO-OPT,NFO
37302530,145713,TORNTPOWER26JAN1380CE,"TORNTPOWER",0,2026-01-27,1380,0.05,425,CE,NFO-OPT,NFO
37302786,145714,TORNTPOWER26JAN1380PE,"TORNTPOWER",0,2026-01-27,1380,0.05,425,PE,NFO-OPT,NFO
41944578,163846,TORNTPOWER26JAN1370CE,"TORNTPOWER",0,2026-01-27,1370,0.05,425,CE,NFO-OPT,NFO
41944834,163847,TORNTPOWER26JAN1370PE,"TORNTPOWER",0,2026-01-27,1370,0.05,425,PE,NFO-OPT,NFO
39067650,152608,TORNTPOWER26JAN1360CE,"TORNTPOWER",0,2026-01-27,1360,0.05,425,CE,NFO-OPT,NFO
39067906,152609,TORNTPOWER26JAN1360PE,"TORNTPOWER",0,2026-01-27,1360,0.05,425,PE,NFO-OPT,NFO
41944066,163844,TORNTPOWER26JAN1350CE,"TORNTPOWER",0,2026-01-27,1350,0.05,425,CE,NFO-OPT,NFO
41939970,163828,TORNTPOWER26JAN1190CE,"TORNTPOWER",0,2026-01-27,1190,0.05,425,CE,NFO-OPT,NFO
41940226,163829,TORNTPOWER26JAN1190PE,"TORNTPOWER",0,2026-01-27,1190,0.05,425,PE,NFO-OPT,NFO
37198594,145307,TORNTPOWER26JAN1180CE,"TORNTPOWER",0,2026-01-27,1180,0.05,425,CE,NFO-OPT,NFO
37227522,145420,TORNTPOWER26JAN1180PE,"TORNTPOWER",0,2026-01-27,1180,0.05,425,PE,NFO-OPT,NFO
41939458,163826,TORNTPOWER26JAN1170CE,"TORNTPOWER",0,2026-01-27,1170,0.05,425,CE,NFO-OPT,NFO
41939714,163827,TORNTPOWER26JAN1170PE,"TORNTPOWER",0,2026-01-27,1170,0.05,425,PE,NFO-OPT,NFO
39065090,152598,TORNTPOWER26JAN1160CE,"TORNTPOWER",0,2026-01-27,1160,0.05,425,CE,NFO-OPT,NFO
39065346,152599,TORNTPOWER26JAN1160PE,"TORNTPOWER",0,2026-01-27,1160,0.05,425,PE,NFO-OPT,NFO
41938946,163824,TORNTPOWER26JAN1150CE,"TORNTPOWER",0,2026-01-27,1150,0.05,425,CE,NFO-OPT,NFO
41939202,163825,TORNTPOWER26JAN1150PE,"TORNTPOWER",0,2026-01-27,1150,0.05,425,PE,NFO-OPT,NFO
37197570,145303,TORNTPOWER26JAN1140CE,"TORNTPOWER",0,2026-01-27,1140,0.05,425,CE,NFO-OPT,NFO
37198338,145306,TORNTPOWER26JAN1140PE,"TORNTPOWER",0,2026-01-27,1140,0.05,425,PE,NFO-OPT,NFO
39064578,152596,TORNTPOWER26JAN1120CE,"TORNTPOWER",0,2026-01-27,1120,0.05,425,CE,NFO-OPT,NFO
39064834,152597,TORNTPOWER26JAN1120PE,"TORNTPOWER",0,2026-01-27,1120,0.05,425,PE,NFO-OPT,NFO
37197058,145301,TORNTPOWER26JAN1100CE,"TORNTPOWER",0,2026-01-27,1100,0.05,425,CE,NFO-OPT,NFO
37197314,145302,TORNTPOWER26JAN1100PE,"TORNTPOWER",0,2026-01-27,1100,0.05,425,PE,NFO-OPT,NFO
39064066,152594,TORNTPOWER26JAN1080CE,"TORNTPOWER",0,2026-01-27,1080,0.05,425,CE,NFO-OPT,NFO
39064322,152595,TORNTPOWER26JAN1080PE,"TORNTPOWER",0,2026-01-27,1080,0.05,425,PE,NFO-OPT,NFO
41973762,163960,TORNTPOWER26FEB1270CE,"TORNTPOWER",0,2026-02-24,1270,0.05,425,CE,NFO-OPT,NFO
41974018,163961,TORNTPOWER26FEB1270PE,"TORNTPOWER",0,2026-02-24,1270,0.05,425,PE,NFO-OPT,NFO
41973250,163958,TORNTPOWER26FEB1260CE,"TORNTPOWER",0,2026-02-24,1260,0.05,425,CE,NFO-OPT,NFO
41973506,163959,TORNTPOWER26FEB1260PE,"TORNTPOWER",0,2026-02-24,1260,0.05,425,PE,NFO-OPT,NFO
37377282,146005,TORNTPOWER26FEB1280CE,"TORNTPOWER",0,2026-02-24,1280,0.05,425,CE,NFO-OPT,NFO
37377538,146006,TORNTPOWER26FEB1280PE,"TORNTPOWER",0,2026-02-24,1280,0.05,425,PE,NFO-OPT,NFO
41972738,163956,TORNTPOWER26FEB1250CE,"TORNTPOWER",0,2026-02-24,1250,0.05,425,CE,NFO-OPT,NFO
41972994,163957,TORNTPOWER26FEB1250PE,"TORNTPOWER",0,2026-02-24,1250,0.05,425,PE,NFO-OPT,NFO
41974274,163962,TORNTPOWER26FEB1290CE,"TORNTPOWER",0,2026-02-24,1290,0.05,425,CE,NFO-OPT,NFO
41974530,163963,TORNTPOWER26FEB1290PE,"TORNTPOWER",0,2026-02-24,1290,0.05,425,PE,NFO-OPT,NFO
37376770,146003,TORNTPOWER26FEB1240CE,"TORNTPOWER",0,2026-02-24,1240,0.05,425,CE,NFO-OPT,NFO
37377026,146004,TORNTPOWER26FEB1240PE,"TORNTPOWER",0,2026-02-24,1240,0.05,425,PE,NFO-OPT,NFO
41974786,163964,TORNTPOWER26FEB1300CE,"TORNTPOWER",0,2026-02-24,1300,0.05,425,CE,NFO-OPT,NFO
41975042,163965,TORNTPOWER26FEB1300PE,"TORNTPOWER",0,2026-02-24,1300,0.05,425,PE,NFO-OPT,NFO
41972226,163954,TORNTPOWER26FEB1230CE,"TORNTPOWER",0,2026-02-24,1230,0.05,425,CE,NFO-OPT,NFO
41972482,163955,TORNTPOWER26FEB1230PE,"TORNTPOWER",0,2026-02-24,1230,0.05,425,PE,NFO-OPT,NFO
41975298,163966,TORNTPOWER26FEB1310CE,"TORNTPOWER",0,2026-02-24,1310,0.05,425,CE,NFO-OPT,NFO
41975554,163967,TORNTPOWER26FEB1310PE,"TORNTPOWER",0,2026-02-24,1310,0.05,425,PE,NFO-OPT,NFO
41971714,163952,TORNTPOWER26FEB1220CE,"TORNTPOWER",0,2026-02-24,1220,0.05,425,CE,NFO-OPT,NFO
41971970,163953,TORNTPOWER26FEB1220PE,"TORNTPOWER",0,2026-02-24,1220,0.05,425,PE,NFO-OPT,NFO
37377794,146007,TORNTPOWER26FEB1320CE,"TORNTPOWER",0,2026-02-24,1320,0.05,425,CE,NFO-OPT,NFO
37378050,146008,TORNTPOWER26FEB1320PE,"TORNTPOWER",0,2026-02-24,1320,0.05,425,PE,NFO-OPT,NFO
41971202,163950,TORNTPOWER26FEB1210CE,"TORNTPOWER",0,2026-02-24,1210,0.05,425,CE,NFO-OPT,NFO
41971458,163951,TORNTPOWER26FEB1210PE,"TORNTPOWER",0,2026-02-24,1210,0.05,425,PE,NFO-OPT,NFO
41975810,163968,TORNTPOWER26FEB1330CE,"TORNTPOWER",0,2026-02-24,1330,0.05,425,CE,NFO-OPT,NFO
41976066,163969,TORNTPOWER26FEB1330PE,"TORNTPOWER",0,2026-02-24,1330,0.05,425,PE,NFO-OPT,NFO
37376258,146001,TORNTPOWER26FEB1200CE,"TORNTPOWER",0,2026-02-24,1200,0.05,425,CE,NFO-OPT,NFO
37376514,146002,TORNTPOWER26FEB1200PE,"TORNTPOWER",0,2026-02-24,1200,0.05,425,PE,NFO-OPT,NFO
41976322,163970,TORNTPOWER26FEB1340CE,"TORNTPOWER",0,2026-02-24,1340,0.05,425,CE,NFO-OPT,NFO
41976578,163971,TORNTPOWER26FEB1340PE,"TORNTPOWER",0,2026-02-24,1340,0.05,425,PE,NFO-OPT,NFO
41977090,163973,TORNTPOWER26FEB1350PE,"TORNTPOWER",0,2026-02-24,1350,0.05,425,PE,NFO-OPT,NFO
37381378,146021,TORNTPOWER26FEB1600CE,"TORNTPOWER",0,2026-02-24,1600,0.05,425,CE,NFO-OPT,NFO
37381634,146022,TORNTPOWER26FEB1600PE,"TORNTPOWER",0,2026-02-24,1600,0.05,425,PE,NFO-OPT,NFO
41986050,164008,TORNTPOWER26FEB1590CE,"TORNTPOWER",0,2026-02-24,1590,0.05,425,CE,NFO-OPT,NFO
41986306,164009,TORNTPOWER26FEB1590PE,"TORNTPOWER",0,2026-02-24,1590,0.05,425,PE,NFO-OPT,NFO
41985538,164006,TORNTPOWER26FEB1580CE,"TORNTPOWER",0,2026-02-24,1580,0.05,425,CE,NFO-OPT,NFO
41985794,164007,TORNTPOWER26FEB1580PE,"TORNTPOWER",0,2026-02-24,1580,0.05,425,PE,NFO-OPT,NFO
41985026,164004,TORNTPOWER26FEB1570CE,"TORNTPOWER",0,2026-02-24,1570,0.05,425,CE,NFO-OPT,NFO
41985282,164005,TORNTPOWER26FEB1570PE,"TORNTPOWER",0,2026-02-24,1570,0.05,425,PE,NFO-OPT,NFO
37380866,146019,TORNTPOWER26FEB1560CE,"TORNTPOWER",0,2026-02-24,1560,0.05,425,CE,NFO-OPT,NFO
37381122,146020,TORNTPOWER26FEB1560PE,"TORNTPOWER",0,2026-02-24,1560,0.05,425,PE,NFO-OPT,NFO
41984514,164002,TORNTPOWER26FEB1550CE,"TORNTPOWER",0,2026-02-24,1550,0.05,425,CE,NFO-OPT,NFO
41984770,164003,TORNTPOWER26FEB1550PE,"TORNTPOWER",0,2026-02-24,1550,0.05,425,PE,NFO-OPT,NFO
41984002,164000,TORNTPOWER26FEB1540CE,"TORNTPOWER",0,2026-02-24,1540,0.05,425,CE,NFO-OPT,NFO
41984258,164001,TORNTPOWER26FEB1540PE,"TORNTPOWER",0,2026-02-24,1540,0.05,425,PE,NFO-OPT,NFO
41983490,163998,TORNTPOWER26FEB1530CE,"TORNTPOWER",0,2026-02-24,1530,0.05,425,CE,NFO-OPT,NFO
41983746,163999,TORNTPOWER26FEB1530PE,"TORNTPOWER",0,2026-02-24,1530,0.05,425,PE,NFO-OPT,NFO
37380354,146017,TORNTPOWER26FEB1520CE,"TORNTPOWER",0,2026-02-24,1520,0.05,425,CE,NFO-OPT,NFO
37380610,146018,TORNTPOWER26FEB1520PE,"TORNTPOWER",0,2026-02-24,1520,0.05,425,PE,NFO-OPT,NFO
41982978,163996,TORNTPOWER26FEB1510CE,"TORNTPOWER",0,2026-02-24,1510,0.05,425,CE,NFO-OPT,NFO
41983234,163997,TORNTPOWER26FEB1510PE,"TORNTPOWER",0,2026-02-24,1510,0.05,425,PE,NFO-OPT,NFO
41982466,163994,TORNTPOWER26FEB1500CE,"TORNTPOWER",0,2026-02-24,1500,0.05,425,CE,NFO-OPT,NFO
41982722,163995,TORNTPOWER26FEB1500PE,"TORNTPOWER",0,2026-02-24,1500,0.05,425,PE,NFO-OPT,NFO
41981954,163992,TORNTPOWER26FEB1490CE,"TORNTPOWER",0,2026-02-24,1490,0.05,425,CE,NFO-OPT,NFO
41982210,163993,TORNTPOWER26FEB1490PE,"TORNTPOWER",0,2026-02-24,1490,0.05,425,PE,NFO-OPT,NFO
37379842,146015,TORNTPOWER26FEB1480CE,"TORNTPOWER",0,2026-02-24,1480,0.05,425,CE,NFO-OPT,NFO
37380098,146016,TORNTPOWER26FEB1480PE,"TORNTPOWER",0,2026-02-24,1480,0.05,425,PE,NFO-OPT,NFO
